video,set,frame,closed,lid_rel,open_rel,min_conf,centre_off,aspect,untrusted,opening
2 (10-31),val20,58410,False,1.048166178271789,1.4415845463924966,0.7323337197303772,0.02680215728835147,0.8307759415374011,0.0,267.6513671875
2 (10-31),val20,58788,False,1.0037835681145637,1.3127324901078443,0.41102278232574463,0.08101495752192582,0.7551428594714109,1.0,243.72808837890625
2 (10-31),val20,59165,False,1.0248406692886918,1.3642882373545353,0.8216147422790527,0.03666845146226983,0.7923133680788992,0.0,253.3001708984375
2 (10-31),val20,59543,False,1.0273371843544756,1.3444776269543304,0.7414432764053345,0.038748793800753384,0.8117421438297917,0.0,249.62203979492188
2 (10-31),val20,59921,False,0.9864791087386718,1.2166510707591773,0.6470027565956116,0.05334221553803642,0.954097816022153,0.0,225.88916015625
2 (10-31),val20,60298,False,0.9505838278115899,1.0925381102559706,0.5808553099632263,0.056757815664259095,0.8015021455270779,1.0,202.84576416015625
2 (10-31),val20,60676,False,1.0178796032945392,1.1567258029070684,0.8122528195381165,0.06631608939785101,0.7730752513763858,0.0,214.76315307617188
2 (10-31),val20,61053,False,0.9549819599370699,1.0064212512416046,0.8359938859939575,0.019998011787064063,0.8378350753028839,1.0,186.85690307617188
2 (10-31),val20,61431,False,1.0273347751436153,1.0819384269298724,0.7448082566261292,0.10153461761089241,0.723941932492635,1.0,200.87777709960938
2 (10-31),val20,61808,False,1.004774776398178,1.0677411926406604,0.6800926327705383,0.03676963633715972,0.8482523340554122,0.0,198.24185180664062
2 (10-31),val20,62186,False,0.9654842492293424,0.9903857106531526,0.6723576784133911,0.022162717033099733,0.8148891138671496,0.0,183.87966918945312
2 (10-31),val20,62564,False,1.0000236200540498,1.1064892836966524,0.771596372127533,0.03207855258519271,0.9106030674874737,0.0,205.43600463867188
2 (10-31),val20,62941,False,0.9937324621825594,1.0754515923358539,0.7641251683235168,0.020472272463692077,0.9078705063122723,0.0,199.67340087890625
2 (10-31),val20,63319,False,1.1373533092564176,1.3058130355049202,0.7027463912963867,0.05796150383386494,0.9656626546134912,0.0,242.44338989257812
2 (10-31),val20,63696,False,1.0603066143091495,1.1698564447807076,0.7393484711647034,0.04700103215465152,0.9491311403260303,0.0,217.2010498046875
2 (10-31),val20,64074,False,0.9651609856216713,1.0453328897553709,0.8398011922836304,0.01300097356018267,0.8622848918929513,0.0,194.0814208984375
2 (10-31),val20,64452,False,0.9920203132372439,1.1112163805188844,0.8490185737609863,0.03668858629734384,0.8962237246646736,0.0,206.31365966796875
2 (10-31),batch02,4743,False,0.8583036575515064,0.7746143934544389,0.5655270218849182,0.07870619547261389,0.6233351916295169,1.0,143.65139770507812
2 (10-31),batch02,6064,False,0.9688005318918582,1.0859981997074113,0.586182713508606,0.0955802687702743,0.7613425000424471,1.0,201.39718627929688
2 (10-31),batch02,6427,False,0.6258579943677208,0.6097082505730822,0.2699055075645447,0.12615542145904207,0.7816584048814731,1.0,113.06973266601562
2 (10-31),batch02,13231,False,1.022621140552454,1.0023871155659485,0.5715752243995667,0.10316775765455391,0.7343868990757162,1.0,185.8916015625
2 (10-31),batch02,15165,False,0.9397908647747416,0.7400181674864525,0.36276695132255554,0.09587199338261713,0.5850597909943509,1.0,137.23556518554688
2 (10-31),batch02,16666,False,1.0578591908434367,0.9982515439895077,0.43080389499664307,0.1313632991597941,0.6841165132356758,1.0,185.12466430664062
2 (10-31),batch02,20908,True,-0.6934658155359958,-0.8342723707747017,0.011854627169668674,0.011063218476397676,0.7956399688645144,1.0,-154.71490478515625
2 (10-31),batch02,26425,False,1.0245155064390874,0.924195669095032,0.5146582722663879,0.038017743362386947,0.8565549109554197,1.0,171.39108276367188
2 (10-31),batch02,27143,False,0.9036417057680584,0.8028673032966418,0.5513020753860474,0.03900820185983879,0.6497555481679108,1.0,148.890869140625
2 (10-31),batch02,27893,False,1.043560102587887,1.0930341512541983,0.5676282048225403,0.10013285903129503,0.7732945178011793,1.0,202.70199584960938
2 (10-31),batch02,28146,True,-0.39995440788354214,-0.32452100533340794,0.01849067024886608,7.549676821680876,10.419838809826018,1.0,-60.18206787109375
2 (10-31),batch02,30883,False,1.001140012285309,0.8291512459703232,0.46053919196128845,0.042114032851560804,0.6690892279581888,1.0,153.76519775390625
2 (10-31),batch02,32680,False,1.0519437824511841,1.198195593397172,0.3297727108001709,0.0920737928982843,0.8013564955608607,0.0,222.20407104492188
2 (10-31),batch02,32803,False,0.9414447494131558,1.0878295942430132,0.43196097016334534,1.2669849535536273,1.1781739095642407,1.0,201.73681640625
2 (10-31),batch02,40046,False,1.0009533907130617,0.9094620679668048,0.6274434328079224,0.0289735831923649,0.789799665824825,1.0,168.65875244140625
2 (10-31),batch02,49183,False,0.9611214214718417,1.1872439231897103,0.2988055348396301,0.07783175019527094,0.750770225241473,1.0,220.173095703125
2 (10-31),batch02,49815,False,1.0419553905799113,1.1665482927664113,0.624727189540863,0.053504126181870774,0.7731848570167454,1.0,216.33511352539062
2 (10-31),batch02,51846,False,0.9979197488742595,1.1594934167545694,0.24610203504562378,0.03301007914983089,0.7371517018551121,0.0,215.02679443359375
2 (10-31),batch02,54637,False,1.0084068530889616,0.9896313678767902,0.6064264178276062,0.032670225368617085,0.811246351259064,1.0,183.52606201171875
2 (10-31),batch03,937,False,1.018302553559105,1.1636766704137018,0.8292062282562256,0.08077942066754604,1.0505282284939355,0.0,216.37173461914062
2 (10-31),batch03,1712,False,0.9889133575138064,0.8912225658509028,0.46261468529701233,0.08714767416466981,0.6481772091821861,1.0,165.712158203125
2 (10-31),batch03,2261,False,0.8442199075401013,0.8218290488619632,0.42702776193618774,0.029496299743299145,0.74995941893779,1.0,152.80926513671875
2 (10-31),batch03,2543,False,1.060398887615074,1.00749160856136,0.5682374238967896,0.11738323830406029,0.6938591480704374,1.0,187.33099365234375
2 (10-31),batch03,11003,False,0.9882008354781405,0.9052073942151881,0.4231308698654175,0.17780715515353196,1.0122270297687894,1.0,168.31246948242188
2 (10-31),batch03,21076,False,0.6511339964055224,0.5023430048859173,0.046110495924949646,9.17285841648715,2.243692310421863,1.0,93.4046630859375
2 (10-31),batch03,26625,False,1.0076722018882547,0.9254374454377999,0.36274150013923645,0.11585774023377136,0.9688378646201857,1.0,172.07400512695312
2 (10-31),batch03,28990,False,1.0020441620070852,0.8113893786732803,0.7583770155906677,0.01964008809938297,0.6939730233953749,0.0,150.86813354492188
2 (10-31),batch03,35972,False,0.9935720394991926,0.9221350321206102,0.589287519454956,0.001122683104049461,0.7408283238246989,1.0,171.4599609375
2 (10-31),batch03,37820,False,0.7690547263050996,0.6970916736872288,0.35984838008880615,0.16153172821957637,0.8578291719272968,1.0,129.6158447265625
2 (10-31),batch03,46762,False,0.7859298513907018,0.8653394644874448,0.4662318825721741,0.09937321758248212,0.6155259806278514,1.0,160.89950561523438
2 (10-31),batch03,47713,False,0.9489993882600588,1.111386736217418,0.7079356908798218,0.039747217039907815,0.8271734884273323,1.0,206.6490478515625
2 (10-31),batch03,47980,True,-0.059742794565983505,-0.06760468925950017,0.0523819774389267,4.291091271025806,2.467319051208191,1.0,-12.570281982421875
2 (10-31),batch03,49905,False,1.005124120418494,1.1152993762983527,0.6782264113426208,0.05198353805205736,0.7721796436537965,0.0,207.37655639648438
2 (10-31),batch03,51414,False,1.0390481569084749,1.3278962752368897,0.4399084746837616,0.042206504032716835,0.8044607444722351,0.0,246.90640258789062
2 (10-31),batch03,54235,False,1.115562535180135,1.0685471104745146,0.6308338642120361,0.08818476731832268,0.7421707643109282,0.0,198.68353271484375
2 (10-31),batch03,54918,False,1.0039366473221494,1.0138661640420186,0.5079131722450256,0.05182971168421775,0.7887946618175705,1.0,188.51626586914062
2 (10-31),batch04,2018,False,1.0753007663711664,1.2111760936024014,0.5145720839500427,0.10216642340672842,0.7483770213338025,1.0,224.87265014648438
2 (10-31),batch04,12703,False,0.9982252699445109,0.9170327855945427,0.24387919902801514,0.10957910168072947,0.6535819771088857,1.0,170.2606201171875
2 (10-31),batch04,15242,False,0.9698816338495719,0.7466676178170408,0.31624189019203186,0.1241290962175141,0.7965777740159495,1.0,138.62982177734375
2 (10-31),batch04,16219,False,0.9543937234558718,1.0013210360986222,0.711573600769043,0.08597641114264395,0.7690938241271947,1.0,185.90997314453125
2 (10-31),batch04,16857,False,1.0177761879412506,0.8794504016446135,0.7946204543113708,0.03553658082489332,0.7713225891633728,0.0,163.28289794921875
2 (10-31),batch04,18533,False,1.03071670902823,0.8361948111569282,0.8006079792976379,0.009855189445645092,0.7212329865743677,1.0,155.25186157226562
2 (10-31),batch04,20421,False,1.016198509607594,1.1838542991038092,0.6988311409950256,0.04743425406421008,0.8550839086685463,0.0,219.79995727539062
2 (10-31),batch04,20804,False,1.002453263084495,1.1789074405217346,0.6938406229019165,0.036039266756558004,0.8391535500431683,0.0,218.88150024414062
2 (10-31),batch04,24683,False,1.000242815782613,1.0755645140479049,0.55512535572052,0.10295491421286618,0.7680947227257025,1.0,199.69436645507812
2 (10-31),batch04,31388,False,1.0090325717135256,1.0139092592680865,0.8021958470344543,0.08235447390847561,0.798463765255436,1.0,188.24716186523438
2 (10-31),batch04,32864,False,0.9795178205788806,1.1278380620464536,0.5518802404403687,0.012507662834339375,0.8933540754988802,1.0,209.39971923828125
2 (10-31),batch04,33176,False,1.0222959339133133,1.1942128526605063,0.7513625025749207,0.04885542526848877,0.8411321762163019,0.0,221.72317504882812
2 (10-31),batch04,33511,True,0.7663811418769367,0.820061799571029,0.08705223351716995,0.4213757743508265,1.051000386041434,1.0,152.25653076171875
2 (10-31),batch04,36887,False,0.8818487304027276,0.9564350664816307,0.6304470300674438,0.03243147653626222,0.8471470223780434,1.0,177.57623291015625
2 (10-31),batch04,47541,False,0.9974576637791414,1.2336325566938495,0.6705323457717896,0.04316107531969542,0.8753044297125951,0.0,229.04202270507812
2 (10-31),batch04,52154,False,1.0228706169766997,1.2651863676701358,0.6406470537185669,0.06477873494876817,0.7951072721570126,0.0,234.90045166015625
2 (10-31),batch04,52919,False,1.0110913957299865,1.084699666872731,0.664126992225647,0.035645565092601326,0.9376399930277876,1.0,201.39044189453125
2 (10-31),batch04,56845,False,0.7809609215777268,0.9945597047664304,0.6665912866592407,0.13481964399448934,0.6504113955749408,1.0,184.65463256835938
3 (10-31),test50,64573,False,1.0038625026688146,0.9546245703235794,0.6007397174835205,0.0703922531155185,0.6161240342992053,1.0,142.05322265625
3 (10-31),test50,64719,False,1.0086374530631286,0.996802536805896,0.5315560698509216,0.0627483633884263,0.6418425354027744,1.0,148.32952880859375
3 (10-31),test50,64865,False,0.9870190100880245,0.9781150861157579,0.5320705771446228,0.1413582911394128,0.9119804158501095,1.0,145.54873657226562
3 (10-31),test50,65158,False,1.0710643999453489,0.9565878385653315,0.5002421140670776,0.1398829897732155,0.8880257876494438,1.0,142.34536743164062
3 (10-31),test50,65305,False,0.996758635942836,0.8932952533534808,0.6352112889289856,0.10893947424034488,0.8238987905736594,1.0,132.92709350585938
3 (10-31),test50,65451,False,1.0173048788501688,0.9048375807235893,0.4728049337863922,0.13893796390800847,0.8341601200043111,1.0,134.6446533203125
3 (10-31),test50,65597,False,0.983593650193477,0.8621266011669685,0.6093369722366333,0.11810605043469807,0.7923963095085373,0.0,128.28903198242188
3 (10-31),test50,65744,False,1.2028357450301015,1.0579757849227645,0.7065888047218323,0.004889516813554942,0.7584577132587078,0.0,157.43243408203125
3 (10-31),test50,65890,False,0.9234755579401595,0.7705697620596003,0.500873863697052,0.07259053693185766,0.5696922035659167,1.0,114.66488647460938
3 (10-31),test50,66037,False,1.002500716103352,0.8649034372678066,0.6867184042930603,0.13265352120247867,0.7606744233911135,0.0,128.70223999023438
3 (10-31),test50,66183,False,1.0210611467791255,0.9590761216090145,0.7372668385505676,0.14383768818532475,0.8644207562968299,1.0,142.71563720703125
3 (10-31),test50,66329,False,0.9911931874428492,0.8316400580551524,0.8266411423683167,0.13493318098010212,0.7580774163682223,0.0,123.75247192382812
3 (10-31),test50,66476,False,0.9856342019834591,0.8110949573353694,0.9251314401626587,0.12012055788023024,0.7661037212660693,0.0,120.69525146484375
3 (10-31),test50,66622,False,1.1230772820833268,0.9327332988382202,0.5510828495025635,0.16543181512607372,0.8513415870296456,1.0,138.79568481445312
3 (10-31),test50,66769,False,0.994884705025939,0.8470248375068934,0.8517916202545166,0.13253844268928766,0.7616882347852493,0.0,126.04180908203125
3 (10-31),test50,66915,False,0.9889357820725072,0.8511675324283801,0.7560211420059204,0.12847208858204784,0.7583114088232752,0.0,126.65826416015625
3 (10-31),test50,67061,False,0.9930541423752935,0.9227315617775278,0.3366243243217468,0.045552415438799926,0.6082302101472035,1.0,137.307373046875
3 (10-31),test50,67354,False,1.0067934651235075,0.9502677678031801,0.4251314401626587,0.14078783782794133,0.9017263314470125,1.0,141.4049072265625
3 (10-31),test50,67501,False,1.0246300930361045,0.9755634321448106,0.5840559005737305,0.07231606965390462,0.6173788266875821,1.0,145.16903686523438
3 (10-31),test50,67647,False,1.0015076125849545,0.9329531487865288,0.4259282946586609,0.1290331316705611,0.8509889753855763,1.0,138.82839965820312
3 (10-31),test50,67793,False,0.9347895351927573,0.8125844817519415,0.66985684633255,0.11520556417151466,0.7620398560472063,1.0,120.91690063476562
3 (10-31),test50,67940,False,1.0245864922461216,0.8856386507693825,0.6850000619888306,0.12196707388693688,0.8215285695480918,0.0,131.78775024414062
3 (10-31),test50,68086,False,0.9352601626159995,0.8136833213256706,0.8533857464790344,0.11574612276595678,0.7605653193570133,1.0,121.08041381835938
3 (10-31),test50,68233,False,1.0234568907247246,0.8950915832949313,0.877182126045227,0.15517848760561692,0.8241827297605018,0.0,133.19439697265625
3 (10-31),test50,68379,False,1.001850246629674,0.7840991474046735,0.8442345261573792,0.12159094333866592,0.7798532011606626,1.0,116.67813110351562
3 (10-31),test50,68526,False,1.0092588371936133,0.7946363585465539,0.799872636795044,0.12430023819267061,0.7318738738093846,0.0,118.24612426757812
3 (10-31),test50,68672,False,1.0007931345007803,0.8275752950183273,0.8308387994766235,0.12667423739834013,0.7609467154748811,0.0,123.14761352539062
3 (10-31),test50,68818,False,1.0003751056011752,0.842563442193922,0.844580888748169,0.14708513871685083,0.7822898480755038,0.0,125.3779296875
3 (10-31),test50,68965,False,0.9955869910468448,0.8656185648515305,0.8785935640335083,0.13314340143460737,0.8161000008109708,0.0,128.80865478515625
3 (10-31),test50,69111,False,0.8480193863893115,0.6897615756022341,0.4129147529602051,0.13210182207424537,0.730498858543488,1.0,102.64019775390625
3 (10-31),test50,69258,False,1.0163060217161464,0.8100381599625763,0.8999418616294861,0.1306548227431066,0.7466149687317948,0.0,120.53799438476562
3 (10-31),test50,69404,False,1.1282993598729651,0.8877337879633383,0.693573534488678,0.08676788969233835,0.5789047354608836,1.0,132.09951782226562
3 (10-31),test50,69550,False,1.0023935312038756,0.879833135529905,0.7116580605506897,0.11952507584480286,0.7996622670929244,0.0,130.92385864257812
3 (10-31),test50,69697,False,1.0043804257007378,0.9132638632106747,0.7428131699562073,0.13990514974739013,0.8214367117496514,0.0,135.89852905273438
3 (10-31),test50,69843,False,0.9863377611649159,0.9063443321883499,0.6048116087913513,0.17607951294609414,0.842698418628062,1.0,134.86886596679688
3 (10-31),test50,69990,False,1.01377559523248,0.9256722599200624,0.6365878582000732,0.17650165467981874,0.8173749627684913,1.0,137.74496459960938
3 (10-31),test50,70136,False,0.9898954751780579,0.8261485262772985,0.6365001201629639,0.14198606106835843,0.7546669898281856,0.0,122.935302734375
3 (10-31),test50,70282,False,1.0286113779699817,0.8931539505415548,0.7552241086959839,0.16875539140751294,0.8020905363308596,0.0,132.90606689453125
3 (10-31),test50,70429,False,0.9837551110125738,0.9022533184114283,0.6630496382713318,0.1814221335724621,0.8296981458536677,0.0,134.26010131835938
3 (10-31),test50,70575,False,1.0116284051498206,0.9806158792777683,0.41501253843307495,0.16879554073658057,0.9099680224959943,1.0,145.92086791992188
3 (10-31),test50,70722,False,0.9337670724890577,0.8511743001973112,0.41784384846687317,0.12523257823060693,0.786618883842618,1.0,126.65927124023438
3 (10-31),test50,70868,False,0.9878348677170183,0.9087930340379812,0.4631975591182709,0.15470772533568333,0.846959796483018,1.0,135.23324584960938
3 (10-31),test50,71014,False,1.0053706811663272,0.97386226113621,0.4283871054649353,0.009981103288622867,0.6874969035167342,1.0,144.9158935546875
3 (10-31),test50,71161,False,0.9925724208354627,0.9581567304539143,0.584975004196167,0.17159255247581096,0.8883202112953192,1.0,142.57882690429688
3 (10-31),test50,71307,False,0.9930394993936547,0.941038581820173,0.3872219920158386,0.04529279210252489,0.7262209510000466,1.0,140.03155517578125
3 (10-31),test50,71454,False,1.0122006859522552,0.939316697336965,0.6171187162399292,0.16289892286874372,0.8737600647215007,1.0,139.77532958984375
3 (10-31),test50,71600,False,0.9770880209768695,0.8372720723093042,0.7618662714958191,0.1599509322415473,0.7712541541190635,0.0,124.59054565429688
3 (10-31),test50,71747,False,0.9856701932655241,0.8453954458657443,0.8197520971298218,0.14729791179161963,0.7853557833218532,0.0,125.79934692382812
3 (10-31),val20,57278,False,0.9366167530113518,0.7859990447191612,0.680312991142273,0.08833707346741888,0.5600621576939911,1.0,116.96084594726562
3 (10-31),val20,57655,False,0.8408547919797391,0.8077510642316644,0.8197351098060608,0.0824632664610582,0.5893579727958891,1.0,120.19766235351562
3 (10-31),val20,58033,False,1.1996777582981129,1.1698492612775129,0.5181255340576172,0.10445843034105248,0.8980666113119873,1.0,174.07980346679688
3 (10-31),val20,58410,False,0.9833103509950418,0.9809286322359498,0.6604813933372498,0.006509251502757487,0.7229022340732177,1.0,145.9674072265625
3 (10-31),val20,58788,False,0.9965274267746302,0.8450718234604915,0.9100382328033447,0.15299378010234954,0.7990877882163983,0.0,125.75119018554688
3 (10-31),val20,59165,False,0.9893402915412677,0.9200790065243344,0.6908875703811646,0.1374898470996606,0.8527229585875168,0.0,136.91265869140625
3 (10-31),val20,59543,False,0.99712159268548,0.9229682286062107,0.7062201499938965,0.1678587803342163,0.9007291140821542,1.0,137.34259033203125
3 (10-31),val20,59921,False,1.169441858912654,1.296963958349099,0.6514689326286316,0.12930673042705115,1.0527049358468548,0.0,192.99514770507812
3 (10-31),val20,60298,False,0.9812849978372944,1.0328858197398592,0.7366845607757568,0.021641176252439866,0.7412176516577473,0.0,153.69891357421875
3 (10-31),val20,60676,False,1.0095763884884406,0.9658598870849024,0.5803143978118896,0.03380686337479397,0.6474469670196031,1.0,143.72509765625
3 (10-31),val20,61053,False,0.9910020727163522,0.9308776996476453,0.5467568039894104,0.1254549381676893,0.8333021801428403,1.0,138.51956176757812
3 (10-31),val20,61431,False,1.0058212399123885,0.8893744592193727,0.6614348888397217,0.15080747752660115,0.8406349686147448,0.0,132.34365844726562
3 (10-31),val20,61808,False,1.0385519648754438,0.9053338837785397,0.6490770578384399,0.15571923477210406,0.8595013856954873,0.0,134.718505859375
3 (10-31),val20,62186,False,1.0033816454357036,0.9010552182267092,0.6670122146606445,0.14317435465600192,0.8276486657554749,0.0,134.08181762695312
3 (10-31),val20,62564,False,0.9911817494959291,0.8371330254203554,0.6205723285675049,0.13924060389376364,0.8103237122290847,1.0,124.56985473632812
3 (10-31),val20,62941,False,1.1251906020011155,1.1798099815568042,0.36854782700538635,0.19136872164875351,0.9483092850082021,1.0,175.56201171875
3 (10-31),val20,63319,False,0.9810506181986676,0.8484608350237375,0.7107488512992859,0.10397009012661222,0.840305719318012,0.0,126.2554931640625
3 (10-31),val20,63696,False,0.9729787434000108,0.8514195805500884,0.518262505531311,0.1200144127056858,0.8216496224869634,1.0,126.69577026367188
3 (10-31),val20,64074,False,1.0088739003025808,1.0410124746388114,0.21322380006313324,0.1421838232886884,1.005078710619265,1.0,154.908203125
3 (10-31),val20,64452,False,1.007263005595499,0.939889906857042,0.485496461391449,0.11583152889425077,0.834187802641465,1.0,139.86062622070312
3 (10-31),batch02,1274,False,-1.888383924748832,-2.17988942925161,0.30128034949302673,0.10929600971490305,0.82650363980514,1.0,-323.1885986328125
3 (10-31),batch02,2006,False,0.9308400857713898,1.3129445294732682,0.7949424386024475,0.025251564162876897,0.885888500266766,1.0,194.65606689453125
3 (10-31),batch02,3068,False,1.010463108216236,1.5224906813932404,0.8351065516471863,0.08299252891801082,0.8126623864514937,0.0,225.72320556640625
3 (10-31),batch02,9219,False,1.0109418170037823,1.2859602196841537,0.6855557560920715,0.10653733347714806,0.7339091274762808,0.0,190.6553955078125
3 (10-31),batch02,11066,False,0.9666300570274984,0.8907837777560275,0.5344807505607605,0.0732197699404276,0.5865071314485866,1.0,132.06686401367188
3 (10-31),batch02,24332,False,0.9867463276117018,1.1999553740189308,0.7092666029930115,0.0017768932703332448,0.8771218945857835,1.0,177.90438842773438
3 (10-31),batch02,27154,False,0.9892522734696768,0.9805534259754703,0.5842476487159729,0.1700826639021415,0.8783260573048112,1.0,145.37603759765625
3 (10-31),batch02,32474,True,1.0067951543541902,0.9781446933625955,0.19856207072734833,2.7743706302643667,1.6099306761663503,1.0,145.0189208984375
3 (10-31),batch02,34007,False,1.0385186241704936,1.1975073260814055,0.7660196423530579,0.0751743022644786,0.7349097200830392,0.0,177.54144287109375
3 (10-31),batch02,35726,False,0.7262050986218174,0.6046641354596132,0.33308231830596924,0.16479727429866128,0.7067785366215104,1.0,89.64700317382812
3 (10-31),batch02,37340,True,-2.3200951202400946,-2.3151296175823073,0.10551834851503372,3.0114910378181636,7.047656370752624,1.0,-343.23919677734375
3 (10-31),batch02,38417,False,0.9830522345162593,0.8233841375838757,0.6692689061164856,0.1619347871085009,0.8174828191371304,1.0,122.07424926757812
3 (10-31),batch02,41298,False,0.9957712673970955,0.9790079837897359,0.8821266889572144,0.030830065638233158,0.6752768167768564,0.0,145.14691162109375
3 (10-31),batch02,50095,False,1.0148310393298978,0.9224768695697637,0.4411233365535736,0.050143876014099115,0.6993443241913563,1.0,136.76565551757812
3 (10-31),batch02,51816,False,1.0867140322947464,0.9220861863960126,0.6129156947135925,0.15926725711136655,0.8653248234642007,1.0,136.70773315429688
3 (10-31),batch02,52953,False,0.7875069287254576,0.6733473901056913,0.6052217483520508,0.09982217704207504,0.5431557188131603,1.0,99.82992553710938
3 (10-31),batch02,53127,False,1.0010386993023987,0.8105650775144851,0.6681029200553894,0.0635018406222598,0.5406362754630025,0.0,120.1737060546875
3 (10-31),batch02,55853,False,1.03880298532043,1.197099764077176,0.5132260918617249,0.12708691815623807,0.6597839551678688,1.0,177.48101806640625
3 (10-31),batch03,4310,False,1.0226150986785112,1.3377460710483808,0.7245433330535889,0.04511181774290013,0.8399030164748161,1.0,198.13479614257812
3 (10-31),batch03,9767,False,0.9715843558635296,1.3913401370222747,0.8404973745346069,0.02628953291345272,0.9003992683254534,1.0,206.07266235351562
3 (10-31),batch03,11817,False,0.97169323420166,0.8932986503920993,0.5312507152557373,0.0721273223166284,0.5664730307857186,1.0,132.30728149414062
3 (10-31),batch03,11930,False,1.020311417606757,0.9612742756292447,0.6518532633781433,0.15513809176665258,0.8531844464427245,1.0,142.37521362304688
3 (10-31),batch03,17154,False,1.0026959820177193,0.9721650131348814,0.6831746697425842,0.1511083504133261,0.8816349689251186,1.0,143.98825073242188
3 (10-31),batch03,19913,False,1.1132758438103179,1.1339290175537318,0.8793039321899414,0.025666557596824065,0.7289699147234472,0.0,167.947265625
3 (10-31),batch03,22496,False,1.0189975036551342,1.2332171614830614,0.5260651707649231,0.12708834806342964,0.6819194730567575,1.0,182.65292358398438
3 (10-31),batch03,22617,False,1.0370173692266675,1.2630500679074241,0.41374465823173523,0.12488274270131391,0.693428912043641,1.0,187.07150268554688
3 (10-31),batch03,26043,True,0.42816865225101813,0.42170536182763124,0.09977130591869354,2.3096095217092656,0.8578074683463911,1.0,62.45916748046875
3 (10-31),batch03,27322,False,0.9839710379797659,1.0018264897574298,0.6822637319564819,0.038744443236053625,0.6534872537546594,0.0,148.38143920898438
3 (10-31),batch03,33644,False,1.0282658888896163,1.1650169467219047,0.389542818069458,0.09568938469910271,0.6900897847320598,1.0,172.55172729492188
3 (10-31),batch03,33899,False,0.9944957006435722,1.1640108268634208,0.17637288570404053,0.09285358544698037,0.6918484980486884,1.0,172.4027099609375
3 (10-31),batch03,34676,False,0.7596100282772326,0.9812705729927801,0.3131316900253296,0.14125007051448454,0.5846777189086689,1.0,145.33688354492188
3 (10-31),batch03,38499,False,1.0238923709905277,0.8557674744300191,0.7561625838279724,0.14856478144642699,0.7851228396966757,1.0,126.74850463867188
3 (10-31),batch03,45454,True,-1.1622628744071788,-1.0491475024666215,0.029954291880130768,0.719504206470108,0.5655846130023179,1.0,-155.39019775390625
3 (10-31),batch03,45756,False,1.0436397180189516,0.9438784776992389,0.48786666989326477,0.13729391756073075,0.8488474812109228,1.0,139.7987060546875
3 (10-31),batch03,52120,False,1.0072495043220173,0.7886168551141044,0.610772430896759,0.13946590211175375,0.7241358973733233,1.0,116.80276489257812
3 (10-31),batch03,52444,False,1.0038512982554062,0.9012454107242734,0.5439771413803101,0.03142279048866764,0.638737463114229,1.0,133.48428344726562
3 (10-31),batch03,55757,False,0.9980983067382656,1.1621518849499985,0.5212348699569702,0.062358148354310305,0.9487505372460956,1.0,172.12738037109375
"4 (10-30, poor)",test50,65012,False,0.9678229041953532,0.8875029336800497,0.5056914687156677,0.08441831140030448,0.5763754508305344,1.0,146.73492431640625
"4 (10-30, poor)",test50,65158,False,0.9916702161663663,0.8730157455672706,0.4631936848163605,0.08031923016403415,0.5738830015366203,1.0,144.33969116210938
"4 (10-30, poor)",test50,65597,False,1.02133181877637,0.9267268935145436,0.4628060758113861,0.01598963170959927,0.5882624359948796,0.0,153.22000122070312
"4 (10-30, poor)",test50,65744,False,1.0045730650801052,0.9069590351669676,0.44040194153785706,0.014765557787261333,0.5950404726387839,1.0,149.95169067382812
"4 (10-30, poor)",test50,65890,False,0.8901603874804641,0.7532102973531031,0.3950461149215698,0.08542221087723413,0.8330416350905421,1.0,124.53170776367188
"4 (10-30, poor)",test50,66037,False,1.0082199286523428,0.8633821078695351,0.4963744282722473,0.03105607901784581,0.5635851442219556,1.0,142.74691772460938
"4 (10-30, poor)",test50,66183,False,0.9928859072654641,0.8633610656657961,0.525404155254364,0.1305991391226137,0.6895162967087306,1.0,142.74343872070312
"4 (10-30, poor)",test50,66329,False,0.9916154794358923,0.8508961440807681,0.43551886081695557,0.08866545489060303,0.5556351995618312,1.0,140.68255615234375
"4 (10-30, poor)",test50,66476,False,0.991723212740833,0.8447702786624579,0.5417136549949646,0.031167430195506416,0.5538555410494077,1.0,139.66973876953125
"4 (10-30, poor)",test50,66622,False,0.9984258698286308,0.8517154979614442,0.42266714572906494,0.1762458501532664,0.7168105427582648,1.0,140.81802368164062
"4 (10-30, poor)",test50,66915,False,1.0198858984967896,1.020998181233732,0.4756946265697479,0.04610966021657309,1.1143977397464637,1.0,168.80630493164062
"4 (10-30, poor)",test50,67061,False,1.0002695100715582,1.0029273581596267,0.41560330986976624,0.05484473458255825,1.0370489521136297,1.0,165.81857299804688
"4 (10-30, poor)",test50,67208,False,1.0049892818180406,0.9963319193526163,0.3496599793434143,0.06927181674070845,1.0038986809612844,1.0,164.72811889648438
"4 (10-30, poor)",test50,67647,False,1.0090999298372996,0.9830326928474135,0.3524559736251831,0.08215520792114964,0.6845412864458592,1.0,162.529296875
"4 (10-30, poor)",test50,67793,False,0.9976961289183008,0.9649120329749791,0.5667188763618469,0.09571611470405454,0.6866637894490158,0.0,159.5333251953125
"4 (10-30, poor)",test50,67940,False,0.9475433813964498,0.8408593820587711,0.3720686435699463,0.03587577698978741,0.5378230991277766,1.0,139.02313232421875
