model,step,losses/train.total_loss,losses/eval.total_loss,metrics/test.mAP,metrics/test.rmse
HRNet-W48,179,0.0033723674714565,,,
HRNet-W48,180,0.0032466941047459,0.0107077844440937,96.83168316831684,13.519290161132812
HRNet-W48,181,0.0029498960357159,,,
HRNet-W48,182,0.0036022008862346,,,
HRNet-W48,183,0.0033676149323582,,,
HRNet-W48,184,0.0031240370590239,,,
HRNet-W48,185,0.0028367086779326,,,
HRNet-W48,186,0.0030802160035818,,,
HRNet-W48,187,0.003145822091028,,,
HRNet-W48,188,0.0033488376066088,,,
HRNet-W48,189,0.0032883475068956,,,
HRNet-W48,190,0.003104287199676,0.0108662946149706,97.62376237623762,13.61951904296875
HRNet-W48,191,0.0031221329700201,,,
HRNet-W48,192,0.0033240567427128,,,
HRNet-W48,193,0.0031990483403205,,,
HRNet-W48,194,0.0031886564102023,,,
HRNet-W48,195,0.0027630457188934,,,
HRNet-W48,196,0.0025722139980643,,,
HRNet-W48,197,0.0030882197897881,,,
HRNet-W48,198,0.0029984470456838,,,
HRNet-W48,199,0.0029897317290306,,,
HRNet-W48,200,0.0031034883577376,0.0107522513717412,97.62376237623762,13.794587707519533
ResNet-50,1,0.0149534558877348,,,
ResNet-50,2,0.0139921009540557,,,
ResNet-50,3,0.0136189386248588,,,
ResNet-50,4,0.0131139131262898,,,
ResNet-50,5,0.012832585722208,,,
ResNet-50,6,0.0125318737700581,,,
ResNet-50,7,0.0122775984928011,,,
ResNet-50,8,0.0122425900772213,,,
ResNet-50,9,0.0120028257369995,,,
ResNet-50,10,0.0122228637337684,0.0095860818400979,83.89438943894389,21.085299682617187
ResNet-50,11,0.0118372095748782,,,
ResNet-50,12,0.0117204003036022,,,
ResNet-50,13,0.0119306789711117,,,
ResNet-50,14,0.0117199094966053,,,
ResNet-50,15,0.0114239798858761,,,
ResNet-50,16,0.0114048598334193,,,
ResNet-50,17,0.0113405659794807,,,
ResNet-50,18,0.0113069815561175,,,
ResNet-50,19,0.0111056268215179,,,
ResNet-50,20,0.0112382816150784,0.0090777110308408,98.01980198019804,13.241107177734374
ResNet-50,21,0.0109652876853942,,,
ResNet-50,22,0.0111726028844714,,,
ResNet-50,23,0.0108294924721121,,,
ResNet-50,24,0.0107053890824317,,,
ResNet-50,25,0.0100903948768973,,,
ResNet-50,26,0.0103952577337622,,,
ResNet-50,27,0.010264677926898,,,
ResNet-50,28,0.0105279684066772,,,
ResNet-50,29,0.0102770887315273,,,
ResNet-50,30,0.0103847319260239,0.0092832036316394,95.54455445544554,14.87371826171875
ResNet-50,31,0.0101277874782681,,,
ResNet-50,32,0.0104160709306597,,,
ResNet-50,33,0.0102380160242319,,,
ResNet-50,34,0.0100202718749642,,,
ResNet-50,35,0.0102656120434403,,,
ResNet-50,36,0.0099868020042777,,,
ResNet-50,37,0.0102936821058392,,,
ResNet-50,38,0.00984454061836,,,
ResNet-50,39,0.0098493481054902,,,
ResNet-50,40,0.0100861499086022,0.008633580058813,97.62376237623762,12.399983215332032
ResNet-50,41,0.0098335808143019,,,
ResNet-50,42,0.0098383789882063,,,
ResNet-50,43,0.0098044881597161,,,
ResNet-50,44,0.0096475034952163,,,
ResNet-50,45,0.0094917165115475,,,
ResNet-50,46,0.0103875221684575,,,
ResNet-50,47,0.0098450677469372,,,
ResNet-50,48,0.0095962574705481,,,
ResNet-50,49,0.0096709290519356,,,
ResNet-50,50,0.0095507921651005,0.0078759770840406,98.01980198019804,11.832752227783203
ResNet-50,51,0.0094301840290427,,,
ResNet-50,52,0.0093014454469084,,,
ResNet-50,53,0.0097157815471291,,,
ResNet-50,54,0.0091626951470971,,,
ResNet-50,55,0.0092523889616131,,,
ResNet-50,56,0.0094359433278441,,,
ResNet-50,57,0.0096556721255183,,,
ResNet-50,58,0.0093287862837314,,,
ResNet-50,59,0.0096213705837726,,,
ResNet-50,60,0.0095181772485375,0.0085801156237721,98.01980198019804,12.317375183105469
ResNet-50,61,0.00991025660187,,,
ResNet-50,62,0.0093141822144389,,,
ResNet-50,63,0.0093933334574103,,,
ResNet-50,64,0.0096007483080029,,,
ResNet-50,65,0.0093058478087186,,,
ResNet-50,66,0.0095081366598606,,,
ResNet-50,67,0.0094234477728605,,,
ResNet-50,68,0.0091951852664351,,,
ResNet-50,69,0.0093025108799338,,,
ResNet-50,70,0.0092807598412036,0.0087477760389447,97.22772277227722,12.384696197509763
ResNet-50,71,0.0093110902234911,,,
ResNet-50,72,0.0096031660214066,,,
ResNet-50,73,0.0089968023821711,,,
ResNet-50,74,0.0089953541755676,,,
ResNet-50,75,0.0092937974259257,,,
ResNet-50,76,0.0088968155905604,,,
ResNet-50,77,0.0093960687518119,,,
ResNet-50,78,0.0095146987587213,,,
ResNet-50,79,0.0090080639347434,,,
ResNet-50,80,0.0091584743931889,0.0095309261232614,98.01980198019804,14.513031005859377
ResNet-50,81,0.009186971001327,,,
ResNet-50,82,0.0089925974607467,,,
ResNet-50,83,0.0088604697957634,,,
ResNet-50,84,0.0087336366996169,,,
ResNet-50,85,0.0087631307542324,,,
ResNet-50,86,0.0090430984273552,,,
ResNet-50,87,0.0092429406940937,,,
ResNet-50,88,0.0085674794390797,,,
ResNet-50,89,0.0089778779074549,,,
ResNet-50,90,0.0089198779314756,0.0086681824177503,97.22772277227722,12.499593353271484
ResNet-50,91,0.0087998015806078,,,
ResNet-50,92,0.0082293450832366,,,
ResNet-50,93,0.0080987904220819,,,
ResNet-50,94,0.0082961227744817,,,
ResNet-50,95,0.0082176001742482,,,
ResNet-50,96,0.0081921992823481,,,
ResNet-50,97,0.0077253398485481,,,
ResNet-50,98,0.008057308383286,,,
ResNet-50,99,0.0077476133592426,,,
ResNet-50,100,0.007935076020658,0.0081440908834338,97.22772277227722,12.573043823242188
ResNet-50,101,0.0080488808453083,,,
ResNet-50,102,0.0076758959330618,,,
ResNet-50,103,0.0077001987956464,,,
ResNet-50,104,0.0076870359480381,,,
ResNet-50,105,0.007759949658066,,,
ResNet-50,106,0.0080653578042984,,,
ResNet-50,107,0.0078941211104393,,,
ResNet-50,108,0.0080667426809668,,,
ResNet-50,109,0.0078741526231169,,,
ResNet-50,110,0.0077861226163804,0.0086216935887932,98.01980198019804,12.693964385986328
ResNet-50,111,0.0077700614929199,,,
ResNet-50,112,0.0076769180595874,,,
ResNet-50,113,0.0075877122581005,,,
ResNet-50,114,0.0079251723363995,,,
ResNet-50,115,0.0076352558098733,,,
ResNet-50,116,0.0078694066032767,,,
ResNet-50,117,0.0076749827712774,,,
ResNet-50,118,0.0076593100093305,,,
ResNet-50,119,0.0078013413585722,,,
ResNet-50,120,0.0074338181875646,0.0089106019586324,98.01980198019804,12.892854309082033
ResNet-50,121,0.0075804251246154,,,
ResNet-50,122,0.0074473023414611,,,
ResNet-50,123,0.0074386037886142,,,
ResNet-50,124,0.0076595521531999,,,
ResNet-50,125,0.0076769697479903,,,
ResNet-50,126,0.007504487875849,,,
ResNet-50,127,0.0077124685049057,,,
ResNet-50,128,0.007510086055845,,,
ResNet-50,129,0.0073401755653321,,,
ResNet-50,130,0.0075176903046667,0.0088375834748148,97.62376237623762,12.783003234863282
ResNet-50,131,0.0073299049399793,,,
ResNet-50,132,0.0075037591159343,,,
ResNet-50,133,0.0074118063785135,,,
ResNet-50,134,0.0074066179804503,,,
ResNet-50,135,0.0074557340703904,,,
ResNet-50,136,0.007491048425436,,,
ResNet-50,137,0.0075866454280912,,,
ResNet-50,138,0.0071756094694137,,,
ResNet-50,139,0.0076547064818441,,,
ResNet-50,140,0.0073949750512838,0.0089064333587884,98.01980198019804,12.741514587402344
ResNet-50,141,0.0074320980347692,,,
ResNet-50,142,0.0072893872857093,,,
ResNet-50,143,0.0070954426191747,,,
ResNet-50,144,0.0076364669948816,,,
ResNet-50,145,0.0072159636765718,,,
ResNet-50,146,0.0074470774270594,,,
ResNet-50,147,0.0072671337984502,,,
ResNet-50,148,0.0073310672305524,,,
ResNet-50,149,0.0073512382805347,,,
ResNet-50,150,0.0075213289819657,0.0089492052793502,98.01980198019804,12.65737075805664
ResNet-50,151,0.0073964614421129,,,
ResNet-50,152,0.0069655911065638,,,
ResNet-50,153,0.0072875716723501,,,
ResNet-50,154,0.0078552067279815,,,
ResNet-50,155,0.0072238114662468,,,
ResNet-50,156,0.0072715240530669,,,
ResNet-50,157,0.0070487563498318,,,
ResNet-50,158,0.0071994415484368,,,
ResNet-50,159,0.0073746084235608,,,
ResNet-50,160,0.0072458074428141,0.00881889462471,98.01980198019804,12.610317993164063
ResNet-50,161,0.0074470355175435,,,
ResNet-50,162,0.007144272327423,,,
ResNet-50,163,0.0075138672254979,,,
ResNet-50,164,0.0074082086794078,,,
ResNet-50,165,0.0073295459151268,,,
ResNet-50,166,0.0070040733553469,,,
ResNet-50,167,0.0073796664364635,,,
ResNet-50,168,0.007262323051691,,,
ResNet-50,169,0.0076942630112171,,,
ResNet-50,170,0.0073076984845101,0.0089219296351075,97.62376237623762,12.749373626708984
ResNet-50,171,0.0069760754704475,,,
ResNet-50,172,0.007349940482527,,,
ResNet-50,173,0.0071670766919851,,,
ResNet-50,174,0.0070181624032557,,,
ResNet-50,175,0.0071192900650203,,,
ResNet-50,176,0.0071710492484271,,,
ResNet-50,177,0.007359264884144,,,
ResNet-50,178,0.0073159425519406,,,
ResNet-50,179,0.0073839821852743,,,
ResNet-50,180,0.0073359352536499,0.0089405998587608,98.01980198019804,12.721702575683594
ResNet-50,181,0.0071838069707155,,,
ResNet-50,182,0.0073255193419754,,,
ResNet-50,183,0.0073112975805997,,,
ResNet-50,184,0.0074467114172875,,,
ResNet-50,185,0.0073278378695249,,,
ResNet-50,186,0.0073373620398342,,,
ResNet-50,187,0.0070535470731556,,,
ResNet-50,188,0.0075849792920053,,,
ResNet-50,189,0.0071742576546967,,,
ResNet-50,190,0.0071915537118911,0.0088835982605814,98.01980198019804,13.115203857421877
ResNet-50,191,0.0072733634151518,,,
ResNet-50,192,0.0074682259000837,,,
ResNet-50,193,0.0072250887751579,,,
ResNet-50,194,0.0075699500739574,,,
ResNet-50,195,0.0069706290960311,,,
ResNet-50,196,0.0074322507716715,,,
ResNet-50,197,0.0072049391455948,,,
ResNet-50,198,0.0072778328321874,,,
ResNet-50,199,0.007538188714534,,,
ResNet-50,200,0.0070208609104156,0.0088723022490739,98.01980198019804,12.650286865234374
CSPNeXt-S,1,0.0155896842479705,,,
CSPNeXt-S,2,0.014860768802464,,,
CSPNeXt-S,3,0.014406862668693,,,
CSPNeXt-S,4,0.0139673389494419,,,
CSPNeXt-S,5,0.0137636447325348,,,
CSPNeXt-S,6,0.0130395041778683,,,
CSPNeXt-S,7,0.0127959745004773,,,
CSPNeXt-S,8,0.0128492685034871,,,
CSPNeXt-S,9,0.012594630010426,,,
CSPNeXt-S,10,0.0126181431114673,0.010791890323162,98.01980198019804,14.361531066894532
CSPNeXt-S,11,0.0122257275506854,,,
CSPNeXt-S,12,0.0119578503072261,,,
CSPNeXt-S,13,0.0120237311348319,,,
CSPNeXt-S,14,0.0118625042960047,,,
CSPNeXt-S,15,0.0117253167554736,,,
CSPNeXt-S,16,0.0116092236712574,,,
CSPNeXt-S,17,0.0116428025066852,,,
CSPNeXt-S,18,0.0113220466300845,,,
CSPNeXt-S,19,0.011147104203701,,,
CSPNeXt-S,20,0.0113478722050786,0.0099505335092544,98.01980198019804,13.607344055175782
CSPNeXt-S,21,0.011259090155363,,,
CSPNeXt-S,22,0.0112827261909842,,,
CSPNeXt-S,23,0.0110612101852893,,,
CSPNeXt-S,24,0.0104512842372059,,,
CSPNeXt-S,25,0.0106377080082893,,,
CSPNeXt-S,26,0.010667192749679,,,
CSPNeXt-S,27,0.0104024279862642,,,
CSPNeXt-S,28,0.0105763999745249,,,
CSPNeXt-S,29,0.0103185260668396,,,
CSPNeXt-S,30,0.0101187750697135,0.009176842868328,98.01980198019804,13.40966796875
CSPNeXt-S,31,0.0103225661441683,,,
CSPNeXt-S,32,0.0104298936203122,,,
CSPNeXt-S,33,0.0103336339816451,,,
CSPNeXt-S,34,0.0103673050180077,,,
CSPNeXt-S,35,0.0101860137656331,,,
CSPNeXt-S,36,0.0099773313850164,,,
CSPNeXt-S,37,0.0100309951230883,,,
CSPNeXt-S,38,0.0100704738870263,,,
CSPNeXt-S,39,0.009745548479259,,,
CSPNeXt-S,40,0.0098581910133361,0.0092806573957204,98.01980198019804,12.969378662109374
CSPNeXt-S,41,0.0102835036814212,,,
CSPNeXt-S,42,0.0097809648141264,,,
CSPNeXt-S,43,0.0096212206408381,,,
CSPNeXt-S,44,0.0098113911226391,,,
CSPNeXt-S,45,0.0096991239115595,,,
CSPNeXt-S,46,0.0102343019098043,,,
CSPNeXt-S,47,0.0101778591051697,,,
CSPNeXt-S,48,0.0099426582455635,,,
CSPNeXt-S,49,0.0098303761333227,,,
CSPNeXt-S,50,0.009689818136394,0.008439689874649,98.01980198019804,13.349671936035156
CSPNeXt-S,51,0.0095135616138577,,,
CSPNeXt-S,52,0.0093026580289006,,,
CSPNeXt-S,53,0.0100121647119522,,,
CSPNeXt-S,54,0.0094663994386792,,,
CSPNeXt-S,55,0.0095800459384918,,,
CSPNeXt-S,56,0.009733204729855,,,
CSPNeXt-S,57,0.0094765992835164,,,
CSPNeXt-S,58,0.0096553154289722,,,
CSPNeXt-S,59,0.0095290318131446,,,
CSPNeXt-S,60,0.0095473146066069,0.0083508174866437,98.01980198019804,12.24746551513672
CSPNeXt-S,61,0.009441296570003,,,
CSPNeXt-S,62,0.0094110770151019,,,
CSPNeXt-S,63,0.0091961547732353,,,
CSPNeXt-S,64,0.0096035096794366,,,
CSPNeXt-S,65,0.009524124674499,,,
CSPNeXt-S,66,0.0092987306416034,,,
CSPNeXt-S,67,0.0096698701381683,,,
CSPNeXt-S,68,0.0095517849549651,,,
CSPNeXt-S,69,0.0092016896232962,,,
CSPNeXt-S,70,0.0092393290251493,0.0086401458829641,98.01980198019804,12.730125427246094
CSPNeXt-S,71,0.0095876064151525,,,
CSPNeXt-S,72,0.0093626277521252,,,
CSPNeXt-S,73,0.0091663757339119,,,
CSPNeXt-S,74,0.0090937810018658,,,
CSPNeXt-S,75,0.0090941898524761,,,
CSPNeXt-S,76,0.0091733234003186,,,
CSPNeXt-S,77,0.0092986058443784,,,
CSPNeXt-S,78,0.0096866963431239,,,
CSPNeXt-S,79,0.0089021436870098,,,
CSPNeXt-S,80,0.0092081511393189,0.0078600058332085,98.01980198019804,11.61826171875
CSPNeXt-S,81,0.0088873859494924,,,
CSPNeXt-S,82,0.0092962952330708,,,
CSPNeXt-S,83,0.0092383939772844,,,
CSPNeXt-S,84,0.0089197652414441,,,
CSPNeXt-S,85,0.0089055309072136,,,
CSPNeXt-S,86,0.0090052681043744,,,
CSPNeXt-S,87,0.0091134877875447,,,
CSPNeXt-S,88,0.0086625283583998,,,
CSPNeXt-S,89,0.0089974524453282,,,
CSPNeXt-S,90,0.0090738777071237,0.0078989136964082,98.01980198019804,12.163262176513673
CSPNeXt-S,91,0.0089545985683798,,,
CSPNeXt-S,92,0.0085695423185825,,,
CSPNeXt-S,93,0.0085860239341855,,,
CSPNeXt-S,94,0.0085526863113045,,,
CSPNeXt-S,95,0.0085585713386535,,,
CSPNeXt-S,96,0.0081838956102728,,,
CSPNeXt-S,97,0.0081124054268002,,,
CSPNeXt-S,98,0.008030192926526,,,
CSPNeXt-S,99,0.0080778719857335,,,
CSPNeXt-S,100,0.0082910740748047,0.0079580005258321,98.01980198019804,11.299319458007812
CSPNeXt-S,101,0.0083822645246982,,,
CSPNeXt-S,102,0.0082914736121892,,,
CSPNeXt-S,103,0.0080709280446171,,,
CSPNeXt-S,104,0.0083032073453068,,,
CSPNeXt-S,105,0.0081763733178377,,,
CSPNeXt-S,106,0.0082677332684397,,,
CSPNeXt-S,107,0.0081276362761855,,,
CSPNeXt-S,108,0.0083634862676262,,,
CSPNeXt-S,109,0.0082248840481042,,,
CSPNeXt-S,110,0.0081763109192252,0.0080796917900443,98.01980198019804,12.170659637451172
CSPNeXt-S,111,0.0083728805184364,,,
CSPNeXt-S,112,0.00801907107234,,,
CSPNeXt-S,113,0.0077352612279355,,,
CSPNeXt-S,114,0.0077987019903957,,,
CSPNeXt-S,115,0.0084163537248969,,,
CSPNeXt-S,116,0.0079761305823922,,,
CSPNeXt-S,117,0.0081451684236526,,,
CSPNeXt-S,118,0.0079796789214015,,,
CSPNeXt-S,119,0.0081097660586237,,,
CSPNeXt-S,120,0.0078818136826157,0.0078524835407733,98.01980198019804,11.327534484863282
CSPNeXt-S,121,0.0080678695812821,,,
CSPNeXt-S,122,0.0080211451277136,,,
CSPNeXt-S,123,0.0079335244372487,,,
CSPNeXt-S,124,0.0080149685963988,,,
CSPNeXt-S,125,0.0079381568357348,,,
CSPNeXt-S,126,0.0079489266499876,,,
CSPNeXt-S,127,0.0079901693388819,,,
CSPNeXt-S,128,0.008128804154694,,,
CSPNeXt-S,129,0.0079447627067565,,,
CSPNeXt-S,130,0.0082264458760619,0.0079033272340893,98.01980198019804,11.80987548828125
CSPNeXt-S,131,0.0081634270027279,,,
CSPNeXt-S,132,0.0076587623916566,,,
CSPNeXt-S,133,0.007493054959923,,,
CSPNeXt-S,134,0.008103041909635,,,
CSPNeXt-S,135,0.0078388722613453,,,
CSPNeXt-S,136,0.0082442807033658,,,
CSPNeXt-S,137,0.0082034096121788,,,
CSPNeXt-S,138,0.0078157940879464,,,
CSPNeXt-S,139,0.007814303971827,,,
CSPNeXt-S,140,0.0077688652090728,0.0079993996769189,98.01980198019804,11.904373168945312
CSPNeXt-S,141,0.0078953169286251,,,
CSPNeXt-S,142,0.0079463487491011,,,
CSPNeXt-S,143,0.0080732572823762,,,
CSPNeXt-S,144,0.0078911110758781,,,
CSPNeXt-S,145,0.007883938960731,,,
CSPNeXt-S,146,0.0080456705763936,,,
CSPNeXt-S,147,0.0079169301316142,,,
CSPNeXt-S,148,0.0081436475738883,,,
CSPNeXt-S,149,0.0081675006076693,,,
CSPNeXt-S,150,0.0082545140758156,0.0080945948138833,98.01980198019804,11.843413543701171
CSPNeXt-S,151,0.0078096874058246,,,
CSPNeXt-S,152,0.0075609646737575,,,
CSPNeXt-S,153,0.0078415954485535,,,
CSPNeXt-S,154,0.0082385251298546,,,
CSPNeXt-S,155,0.0080133201554417,,,
CSPNeXt-S,156,0.0079482411965727,,,
CSPNeXt-S,157,0.0077079837210476,,,
CSPNeXt-S,158,0.0078632505610585,,,
CSPNeXt-S,159,0.0079062357544898,,,
CSPNeXt-S,160,0.0078953877091407,0.0079672895371913,98.01980198019804,11.803195190429689
CSPNeXt-S,161,0.0079929288476705,,,
CSPNeXt-S,162,0.0078003066591918,,,
CSPNeXt-S,163,0.0079480530694127,,,
CSPNeXt-S,164,0.0079623227939009,,,
CSPNeXt-S,165,0.0079655004665255,,,
CSPNeXt-S,166,0.00761727290228,,,
CSPNeXt-S,167,0.0083691999316215,,,
CSPNeXt-S,168,0.0079005379229784,,,
CSPNeXt-S,169,0.0077886595390737,,,
CSPNeXt-S,170,0.0082057593390345,0.0080699305981397,98.01980198019804,11.994798278808592
CSPNeXt-S,171,0.0077915373258292,,,
CSPNeXt-S,172,0.0078106559813022,,,
CSPNeXt-S,173,0.0078629972413182,,,
CSPNeXt-S,174,0.0079320408403873,,,
CSPNeXt-S,175,0.0079099750146269,,,
CSPNeXt-S,176,0.0079484423622488,,,
CSPNeXt-S,177,0.0077389348298311,,,
CSPNeXt-S,178,0.0077110989950597,,,
CSPNeXt-S,179,0.0081160254776477,,,
CSPNeXt-S,180,0.0081243691965937,0.0080286487936973,98.01980198019804,12.30120086669922
CSPNeXt-S,181,0.0079842275008559,,,
CSPNeXt-S,182,0.0077419877052307,,,
CSPNeXt-S,183,0.0078883022069931,,,
CSPNeXt-S,184,0.0078854896128177,,,
CSPNeXt-S,185,0.0080254403874278,,,
CSPNeXt-S,186,0.0080233281478285,,,
CSPNeXt-S,187,0.0078173158690333,,,
CSPNeXt-S,188,0.0079178810119628,,,
CSPNeXt-S,189,0.0080306613817811,,,
CSPNeXt-S,190,0.008022048510611,0.0080036139115691,98.01980198019804,12.056382751464843
CSPNeXt-S,191,0.0078990692272782,,,
CSPNeXt-S,192,0.0080749923363327,,,
CSPNeXt-S,193,0.0078064301051199,,,
CSPNeXt-S,194,0.0079280789941549,,,
CSPNeXt-S,195,0.0076403804123401,,,
CSPNeXt-S,196,0.007946009747684,,,
CSPNeXt-S,197,0.0077053974382579,,,
CSPNeXt-S,198,0.0079435827210545,,,
CSPNeXt-S,199,0.0082223610952496,,,
CSPNeXt-S,200,0.0076376870274543,0.008000242523849,98.01980198019804,11.98221435546875
